ward,date_diff,case_status
14,89266000,Closed
20,1000,Closed
21,1000,Closed
22,78829000,Closed
19,1000,Closed
4,5494000,Closed
3,72110000,Closed
5,41000,Closed
14,1000,Closed
20,76059000,Closed
22,2000,Closed
3,1000,Closed
5,131691000,Closed
18,79193000,Closed
10,1000,Closed
22,3000,Closed
19,1000,Closed
3,1000,Closed
10,101844000,Closed
16,51758000,Closed
21,9508000,Closed
18,1000,Closed
3,19176000,Closed
1,2000,Closed
1,1000,Closed
22,7000,Closed
20,1000,Closed
6,234223000,Closed
10,10000,Closed
16,91057000,Closed
3,336914000,Closed
20,1000,Closed
5,362459000,Closed
6,152002000,Closed
20,1000,Closed
20,1000,Closed
19,1000,Closed
1,1000,Closed
7,4512000,Closed
21,1000,Closed
22,16643000,Closed
17,3899000,Closed
19,1000,Closed
20,12766000,Closed
3,1628000,Closed
6,90984000,Closed
9,84749000,Closed
20,1000,Closed
13,100377000,Closed
18,1000,Closed
5,4200000,Closed
20,5055000,Closed
20,1000,Closed
3,776234000,Closed
11,2000,Closed
18,1000,Closed
2,91280000,Closed
3,2401202000,Closed
19,1000,Closed
19,412381000,Closed
3,4608000,Closed
8,97000,Closed
3,2000,Closed
12,1000,Closed
5,602499000,Closed
10,1000,Closed
18,4289000,Closed
11,88134000,Closed
18,1000,Closed
14,501519000,Closed
10,2000,Closed
20,1000,Closed
15,1000,Closed
7,78385000,Closed
10,35171000,Closed
5,94639000,Closed
16,2000,Closed
21,3000,Closed
9,439587000,Closed
11,1000,Closed
7,24803000,Closed
22,137000,Closed
17,1517000,Closed
4,7546000,Closed
10,1000,Closed
17,10993000,Closed
1,15592000,Closed
20,7954000,Closed
10,1000,Closed
18,1000,Closed
18,1000,Closed
18,1000,Closed
11,1000,Closed
19,6000,Closed
10,6036566000,Closed
14,5027000,Closed
20,2000,Closed
16,11224000,Closed
17,1479498000,Closed
20,11458000,Closed
2,322483000,Closed
13,79686000,Closed
18,1000,Closed
15,1000,Closed
10,73493000,Closed
18,1175000,Closed
3,2831926000,Closed
2,580361000,Closed
14,1000,Closed
22,149671000,Closed
10,132000,Closed
20,2602494000,Closed
9,4000,Closed
19,1000,Closed
20,77112000,Closed
14,162546000,Closed
21,1000,Closed
4,135713000,Closed
11,1000,Closed
1,1000,Closed
20,1000,Closed
8,163015000,Closed
19,1000,Closed
17,171000,Closed
19,84062000,Closed
18,72720000,Closed
19,2000,Closed
8,1000,Closed
18,96000,Closed
20,515936000,Closed
5,8429000,Closed
9,7914000,Closed
3,2923793000,Closed
20,1000,Closed
7,91126000,Closed
18,6853000,Closed
8,1000,Closed
19,1000,Closed
3,169856000,Closed
3,71225000,Closed
19,81675000,Closed
17,1000,Closed
20,1000,Closed
11,1000,Closed
6,2072069000,Closed
4,1000,Closed
4,1788715000,Closed
11,90600000,Closed
18,2232000,Closed
20,12000,Closed
19,10215000,Closed
20,314294000,Closed
1,1000,Closed
13,905000,Closed
15,195739000,Closed
20,1000,Closed
19,12043000,Closed
15,106292000,Closed
4,326560000,Closed
21,2000,Closed
19,97625000,Closed
20,93782000,Closed
20,1000,Closed
8,27256000,Closed
19,1000,Closed
6,90130000,Closed
16,1000,Closed
6,58754000,Closed
20,3090000,Closed
5,34459000,Closed
20,1000,Closed
20,1000,Closed
5,186468000,Closed
2,177794000,Closed
12,7000,Closed
21,6000,Closed
2,97257000,Closed
9,3977000,Closed
16,2910000,Closed
15,2000,Closed
14,2067000,Closed
19,71277000,Closed
3,13019000,Closed
20,9749000,Closed
19,2000,Closed
2,376582000,Closed
8,17126000,Closed
5,5000,Closed
21,2944913000,Closed
18,12163000,Closed
18,70363000,Closed
21,2000,Closed
10,12906000,Closed
18,1000,Closed
12,67051000,Closed
11,11041000,Closed
18,16087000,Closed
20,1000,Closed
17,105796000,Closed
14,1000,Closed
11,1000,Closed
21,1092000,Closed
20,5139000,Closed
12,174148000,Closed
3,12653000,Closed
11,825000,Closed
19,6000,Closed
20,2000,Closed
21,70043000,Closed
20,1000,Closed
19,1000,Closed
16,12207000,Closed
12,326676000,Closed
22,73309000,Closed
20,1582000,Closed
4,10177000,Closed
20,1000,Closed
20,1000,Closed
9,86303000,Closed
4,72581000,Closed
12,108440000,Closed
20,1000,Closed
17,1000,Closed
20,783000,Closed
18,9345000,Closed
14,1058000,Closed
14,1000,Closed
22,230560000,Closed
18,6238365000,Closed
3,492895000,Closed
6,7932000,Closed
17,1000,Closed
10,2000,Closed
17,2000,Closed
21,83731000,Closed
3,1596000,Closed
20,1000,Closed
4,62690000,Closed
1,2749321000,Closed
21,18161000,Closed
16,1039260000,Closed
20,1000,Closed
18,82162000,Closed
7,6398000,Closed
14,506111000,Closed
18,5098000,Closed
12,1000,Closed
19,2000,Closed
15,274049000,Closed
20,1000,Closed
20,1000,Closed
20,9000,Closed
14,9000,Closed
11,1000,Closed
14,346729000,Closed
20,15499000,Closed
21,10015000,Closed
3,428040000,Closed
20,1000,Closed
3,201945000,Closed
1,1000,Closed
3,99238000,Closed
2,88333000,Closed
6,10723000,Closed
19,1000,Closed
9,57651000,Closed
11,1000,Closed
7,1000,Closed
20,1000,Closed
5,566000,Closed
22,4000,Closed
18,1000,Closed
6,44318000,Closed
13,91938000,Closed
20,165723000,Closed
14,1000,Closed
9,75659000,Closed
19,1000,Closed
5,1000,Closed
20,1000,Closed
19,1000,Closed
2,1000,Closed
10,1000,Closed
7,1000,Closed
18,1000,Closed
18,134075000,Closed
22,225000,Closed
8,2403892000,Closed
4,3344375000,Closed
15,1000,Closed
20,11307000,Closed
2,13785000,Closed
8,1000,Closed
12,326332000,Closed
18,1000,Closed
16,67038000,Closed
17,592880000,Closed
14,1000,Closed
10,234000,Closed
15,1000,Closed
18,16272000,Closed
6,1000,Closed
2,347390000,Closed
2,59276000,Closed
5,24969000,Closed
20,1000,Closed
16,13911000,Closed
5,37936000,Closed
12,83415000,Closed
20,1000,Closed
17,325865000,Closed
3,103027000,Closed
18,1000,Closed
18,2000,Closed
11,19814000,Closed
3,84149000,Closed
9,1000,Closed
7,1000,Closed
14,1000,Closed
8,357908000,Closed
4,1000,Closed
10,4527000,Closed
22,78647000,Closed
18,2000,Closed
20,2000,Closed
17,1834000,Closed
4,1000,Closed
18,1000,Closed
6,87966000,Closed
20,1000,Closed
17,185000,Closed
20,3420000,Closed
20,1000,Closed
22,3000,Closed
19,1000,Closed
3,2233000,Closed
18,1000,Closed
11,1000,Closed
3,1000,Closed
9,1772000,Closed
12,479000,Closed
18,12336000,Closed
21,11000,Closed
15,1000,Closed
6,1000,Closed
14,107958000,Closed
4,183571000,Closed
5,85181000,Closed
13,1000,Closed
1,1000,Closed
19,2390527000,Closed
7,12043000,Closed
4,91401000,Closed
21,4000,Closed
17,71460000,Closed
10,27605000,Closed
22,78082000,Closed
1,2000,Closed
10,1000,Closed
22,4000,Closed
19,109502000,Closed
8,1000,Closed
19,1000,Closed
1,1000,Closed
21,3000,Closed
7,1000,Closed
14,1000,Closed
20,1000,Closed
21,129689000,Closed
3,17401000,Closed
13,83415000,Closed
1,4000,Closed
11,2107000,Closed
2,1000,Closed
20,1000,Closed
18,1000,Closed
22,87441000,Closed
10,1000,Closed
6,1825206000,Closed
19,1000,Closed
17,14932000,Closed
13,101374000,Closed
14,1000,Closed
20,1000,Closed
11,23231000,Closed
20,1000,Closed
21,5428000,Closed
21,90000,Closed
15,1000,Closed
5,1000,Closed
16,74656000,Closed
3,89034000,Closed
16,23685000,Closed
3,426242000,Closed
20,1000,Closed
3,330328000,Closed
18,2000,Closed
3,166606000,Closed
18,7165000,Closed
19,1000,Closed
12,85530000,Closed
19,80319000,Closed
17,242562000,Closed
5,266605000,Closed
12,69621000,Closed
18,1000,Closed
19,47206000,Closed
18,16643000,Closed
20,4452000,Closed
16,3000,Closed
18,1000,Closed
20,1020000,Closed
18,1000,Closed
14,23916000,Closed
6,94116000,Closed
2,1000,Closed
20,599924000,Closed
16,1285000,Closed
1,1000,Closed
19,1000,Closed
17,18429000,Closed
7,1000,Closed
20,11437000,Closed
4,1000,Closed
14,80843000,Closed
7,1000,Closed
13,20202000,Closed
19,90714000,Closed
22,1000,Closed
14,1000,Closed
11,2000,Closed
3,178092000,Closed
3,521872000,Closed
5,147389000,Closed
1,1000,Closed
12,1000,Closed
14,1000,Closed
18,101359000,Closed
1,1000,Closed
8,221269000,Closed
5,42628000,Closed
12,1000,Closed
13,1000,Closed
2,317928000,Closed
18,2000,Closed
20,1000,Closed
20,65105000,Closed
8,1000,Closed
9,5597000,Closed
4,1000,Closed
22,1000,Closed
20,3000,Closed
19,2000,Closed
2,1000,Closed
11,5322000,Closed
7,271003000,Closed
18,1000,Closed
11,1000,Closed
20,1000,Closed
18,3000,Closed
7,2000,Closed
1,1000,Closed
5,244309000,Closed
13,58164000,Closed
16,97482000,Closed
18,182085000,Closed
5,172061000,Closed
20,1000,Closed
11,94036000,Closed
2,37053000,Closed
20,1000,Closed
9,1000,Closed
18,1000,Closed
20,2871000,Closed
10,1000,Closed
21,65691000,Closed
9,1473000,Closed
16,85742000,Closed
2,247525000,Closed
4,69299000,Closed
3,309519000,Closed
13,1118133000,Closed
11,1000,Closed
4,3642000,Closed
17,1071000,Closed
12,1000,Closed
2,401677000,Closed
3,8899004000,Closed
22,505000,Closed
9,84574000,Closed
14,81448000,Closed
18,164607000,Closed
10,310092000,Closed
4,83842000,Closed
3,16797000,Closed
10,1000,Closed
7,27169000,Closed
11,1000,Closed
10,133000,Closed
3,21942000,Closed
4,80239000,Closed
16,90214000,Closed
20,1000,Closed
4,11000,Closed
19,59582000,Closed
20,1000,Closed
19,5196000,Closed
21,4000,Closed
16,86367000,Closed
10,21670069000,Closed
7,2000,Closed
1,1000,Closed
6,84067000,Closed
20,237143000,Closed
20,1000,Closed
7,2000,Closed
18,1000,Closed
10,313000,Closed
5,119000,Closed
22,468986000,Closed
8,312123000,Closed
3,17000,Closed
7,8566000,Closed
19,1000,Closed
3,2000,Closed
2,365050000,Closed
3,22477000,Closed
19,4000,Closed
4,5678000,Closed
19,1000,Closed
11,1000,Closed
21,2000,Closed
5,1000,Closed
20,1000,Closed
8,38586000,Closed
9,1000,Closed
8,2000,Closed
18,24045000,Closed
16,1199089000,Closed
18,1000,Closed
3,7000,Closed
19,76523000,Closed
18,2000,Closed
20,1000,Closed
3,27487908000,Closed
22,54947000,Closed
10,1000,Closed
18,106342000,Closed
14,425332000,Closed
18,1000,Closed
14,1000,Closed
3,4587000,Closed
18,84328000,Closed
20,9000,Closed
14,343486000,Closed
20,1000,Closed
14,343984000,Closed
2,257098000,Closed
3,2999625000,Closed
19,1000,Closed
12,5000,Closed
7,6194226000,Closed
6,29550000,Closed
11,41917000,Closed
20,1000,Closed
13,1989000,Closed
2,22047000,Closed
18,1673000,Closed
16,2000,Closed
1,2000,Closed
6,57000,Closed
4,708000,Closed
10,1000,Closed
19,1000,Closed
3,107536000,Closed
2,82040000,Closed
20,1000,Closed
22,1000,Closed
21,7821000,Closed
1,1000,Closed
12,65890000,Closed
20,1000,Closed
22,2000,Closed
1,1000,Closed
10,128938000,Closed
5,1899000,Closed
20,1000,Closed
3,1026513000,Closed
8,17750000,Closed
18,2000,Closed
5,2097436000,Closed
1,1000,Closed
21,96548000,Closed
11,1000,Closed
11,167877000,Closed
18,1000,Closed
17,2000,Closed
18,279741000,Closed
19,17609980000,Closed
18,1000,Closed
17,1000,Closed
18,78604000,Closed
8,1000,Closed
20,1000,Closed
21,4000,Closed
9,59271000,Closed
20,1000,Closed
2,70265000,Closed
3,253122000,Closed
18,1000,Closed
19,1000,Closed
14,464000,Closed
1,1000,Closed
3,1000,Closed
4,522672000,Closed
6,1000,Closed
12,87280000,Closed
20,95838000,Closed
22,1000,Closed
1,1000,Closed
8,1000,Closed
19,2948000,Closed
20,16677000,Closed
20,44855000,Closed
14,1000,Closed
20,10420000,Closed
17,4639000,Closed
3,12764000,Closed
1,1000,Closed
16,92335000,Closed
8,1000,Closed
18,1000,Closed
3,774257000,Closed
16,76435000,Closed
5,64357000,Closed
2,1000,Closed
16,2000,Closed
11,6652000,Closed
10,5442000,Closed
3,21616000,Closed
12,1000,Closed
8,30653000,Closed
10,100705000,Closed
8,2000,Closed
7,107580000,Closed
18,1000,Closed
18,6419000,Closed
20,1000,Closed
14,12350000,Closed
12,93171000,Closed
7,1000,Closed
16,720000,Closed
4,1000,Closed
21,2000,Closed
7,256401000,Closed
4,26000,Closed
14,1000,Closed
13,96580000,Closed
16,1000,Closed
10,5000,Closed
16,73481000,Closed
12,1000,Closed
21,35958000,Closed
8,9144000,Closed
18,683000,Closed
1,2765287000,Closed
18,95173000,Closed
16,435218000,Closed
20,1000,Closed
18,10480000,Closed
5,1000,Closed
22,1250000,Closed
20,1000,Closed
7,514304000,Closed
18,1000,Closed
20,1000,Closed
18,92923000,Closed
2,52712000,Closed
20,173809000,Closed
3,1000,Closed
14,1000,Closed
5,9685000,Closed
19,1000,Closed
19,1000,Closed
18,72126000,Closed
20,2875000,Closed
20,94532000,Closed
18,1000,Closed
2,1000,Closed
18,80360000,Closed
8,1000,Closed
4,5731000,Closed
15,13477000,Closed
19,1000,Closed
21,164163000,Closed
20,6468000,Closed
11,239708000,Closed
10,1000,Closed
5,104965000,Closed
10,3819000,Closed
2,2970000,Closed
8,4783000,Closed
18,4310000,Closed
3,145344000,Closed
19,66334000,Closed
15,23218000,Closed
22,2000,Closed
14,16582000,Closed
1,1000,Closed
3,3000,Closed
19,106155000,Closed
6,1000,Closed
11,6000,Closed
18,2000,Closed
16,90394000,Closed
19,1000,Closed
18,1000,Closed
19,87218000,Closed
18,2000,Closed
2,71678000,Closed
5,1000,Closed
2,27548000,Closed
17,4000,Closed
19,87743000,Closed
8,1000,Closed
2,178813000,Closed
22,1000,Closed
14,1000,Closed
11,78658000,Closed
18,2513000,Closed
18,2000,Closed
3,185465000,Closed
5,81842000,Closed
19,1000,Closed
20,3987000,Closed
5,1000,Closed
3,1000,Closed
10,80650000,Closed
20,14782000,Closed
11,11241000,Closed
6,3000,Closed
4,65391000,Closed
8,1000,Closed
3,12939000,Closed
14,170959000,Closed
6,13999000,Closed
6,1000,Closed
3,8116000,Closed
4,70941000,Closed
17,1000,Closed
8,4000,Closed
2,257062000,Closed
18,1000,Closed
15,66212000,Closed
12,80780000,Closed
4,1000,Closed
1,356568000,Closed
20,1000,Closed
20,32256000,Closed
18,7771000,Closed
22,330874000,Closed
11,1000,Closed
22,3076000,Closed
18,11483000,Closed
6,319992000,Closed
3,1000,Closed
6,335596000,Closed
3,2750213000,Closed
20,1000,Closed
17,1000,Closed
20,1000,Closed
20,1000,Closed
1,1000,Closed
20,1000,Closed
8,233857000,Closed
5,1063546000,Closed
14,1000,Closed
1,1000,Closed
10,351728000,Closed
3,686973000,Closed
21,203000,Closed
14,3601724000,Closed
3,87635000,Closed
1,2600000,Closed
20,16308000,Closed
10,3000,Closed
2,80918000,Closed
16,92151000,Closed
8,105380000,Closed
3,396352000,Closed
8,83000,Closed
11,1000,Closed
18,1000,Closed
6,3518942000,Closed
4,181275000,Closed
22,621000,Closed
21,2000,Closed
18,2000,Closed
13,251603000,Closed
14,266378000,Closed
18,7478000,Closed
10,532641000,Closed
19,1000,Closed
8,1000,Closed
12,1000,Closed
19,1000,Closed
5,100774000,Closed
7,14352000,Closed
14,1000,Closed
5,87208000,Closed
9,1000,Closed
2,15026000,Closed
18,2000,Closed
1,2000,Closed
18,331019000,Closed
18,1000,Closed
18,1573000,Closed
18,1000,Closed
20,153096000,Closed
14,15963000,Closed
10,1000,Closed
12,156445000,Closed
15,2711000,Closed
4,734000,Closed
22,1000,Closed
11,1000,Closed
16,2000,Closed
12,1000,Closed
3,83742000,Closed
8,342978000,Closed
19,1726000,Closed
11,1000,Closed
11,1000,Closed
1,94289000,Closed
19,78343000,Closed
19,234960000,Closed
19,2000,Closed
12,1000,Closed
20,1000,Closed
15,84011000,Closed
6,103150000,Closed
20,223088000,Closed
21,2000,Closed
22,78678000,Closed
9,178941000,Closed
11,1000,Closed
8,339028000,Closed
4,2000,Closed
17,241583000,Closed
20,170561000,Closed
8,4973000,Closed
4,19353000,Closed
14,1000,Closed
7,83639000,Closed
4,278241000,Closed
7,1000,Closed
10,3509000,Closed
21,10000,Closed
5,334173000,Closed
12,176794000,Closed
3,1000,Closed
14,1000,Closed
14,9941000,Closed
14,76962000,Closed
3,98982000,Closed
8,1000,Closed
20,1000,Closed
20,1000,Closed
20,3000,Closed
14,1000,Closed
20,55433000,Closed
11,1000,Closed
20,2000,Closed
20,1000,Closed
2,180282000,Closed
20,1000,Closed
19,1000,Closed
17,1530000,Closed
20,1000,Closed
20,3000,Closed
6,270059000,Closed
4,160163000,Closed
1,1000,Closed
20,1000,Closed
19,17974000,Closed
4,509948000,Closed
18,1000,Closed
6,432861000,Closed
7,274057000,Closed
20,1000,Closed
22,1000,Closed
1,1000,Closed
5,103046000,Closed
19,1000,Closed
14,1000,Closed
17,1000,Closed
18,1000,Closed
14,256394000,Closed
9,163242000,Closed
22,76000,Closed
20,221877000,Closed
18,19039000,Closed
18,3000,Closed
8,39821000,Closed
15,1000,Closed
15,1000,Closed
20,1000,Closed
20,1000,Closed
19,5775000,Closed
16,1000,Closed
15,343710000,Closed
11,1000,Closed
22,175717000,Closed
3,2000,Closed
14,2000,Closed
3,2292000,Closed
20,2000,Closed
13,1088000,Closed
10,1000,Closed
1,2000,Closed
13,87756000,Closed
19,8268000,Closed
11,1963000,Closed
8,262083000,Closed
2,671544000,Closed
9,515000,Closed
22,2000,Closed
18,1000,Closed
2,1000,Closed
19,1000,Closed
1,1000,Closed
20,22168000,Closed
3,1000,Closed
1,5000,Closed
5,51000,Closed
4,1000,Closed
18,3164000,Closed
19,1000,Closed
17,1000,Closed
21,174013000,Closed
5,1000,Closed
15,1874000,Closed
5,32162000,Closed
7,192909000,Closed
5,350881000,Closed
21,221000,Closed
1,1000,Closed
3,1000,Closed
21,236653000,Closed
5,115000,Closed
3,352386000,Closed
13,1000,Closed
1,1000,Closed
3,9096101000,Closed
20,1000,Closed
19,1000,Closed
22,102046000,Closed
21,1000,Closed
8,1000,Closed
20,1000,Closed
1,78987000,Closed
3,5000,Closed
3,87798000,Closed
11,92350000,Closed
18,23821000,Closed
19,3000,Closed
3,7461000,Closed
18,18346000,Closed
21,850816000,Closed
3,437151000,Closed
10,1000,Closed
9,443745000,Closed
6,54944000,Closed
1,1000,Closed
22,86934000,Closed
7,412096000,Closed
18,19995000,Closed
20,89519000,Closed
22,174194000,Closed
4,11908000,Closed
13,197283000,Closed
20,1000,Closed
7,1000,Closed
3,498188000,Closed
20,1000,Closed
12,2619000,Closed
11,1000,Closed
20,1000,Closed
9,66000,Closed
19,1000,Closed
18,3714000,Closed
3,103662000,Closed
4,1000,Closed
22,1000,Closed
5,242030000,Closed
19,78023000,Closed
22,142009000,Closed
11,1000,Closed
14,37000,Closed
19,1000,Closed
14,1000,Closed
19,1000,Closed
14,2000,Closed
10,13430000,Closed
3,58990000,Closed
10,172327000,Closed
18,74441000,Closed
18,2000,Closed
16,1733279000,Closed
12,1000,Closed
15,1000,Closed
17,2000,Closed
4,8618000,Closed
18,3000,Closed
9,1000,Closed
1,1000,Closed
17,90740000,Closed
1,13133739000,Closed
6,87725000,Closed
6,6033000,Closed
9,4885000,Closed
11,1000,Closed
15,235513000,Closed
21,15275000,Closed
20,1000,Closed
9,1000,Closed
20,3000,Closed
20,1000,Closed
9,88935000,Closed
1,1000,Closed
18,1000,Closed
20,3569000,Closed
8,1000,Closed
5,5000,Closed
18,8078000,Closed
19,1000,Closed
5,1568153000,Closed
18,95510000,Closed
22,524695000,Closed
20,3000,Closed
18,1726000,Closed
3,81723000,Closed
19,1000,Closed
18,1000,Closed
1,1000,Closed
20,1000,Closed
19,1000,Closed
14,96895000,Closed
20,63519000,Closed
20,1000,Closed
1,1000,Closed
1,1000,Closed
22,3317000,Closed
11,2000,Closed
14,1000,Closed
14,1000,Closed
6,2822000,Closed
18,1000,Closed
21,199000,Closed
6,15824795000,Closed
5,9254000,Closed
5,103212000,Closed
19,1000,Closed
11,1000,Closed
18,2496000,Closed
13,1000,Closed
18,1000,Closed
18,518048000,Closed
1,82469000,Closed
6,1000,Closed
20,1000,Closed
16,8289000,Closed
19,1000,Closed
3,1000,Closed
18,88669000,Closed
11,1000,Closed
3,133496000,Closed
14,1000,Closed
2,263673000,Closed
4,1000,Closed
15,324346000,Closed
19,1000,Closed
1,1000,Closed
6,168469000,Closed
1,1000,Closed
10,83804000,Closed
18,1000,Closed
19,78934000,Closed
13,2441000,Closed
1,1000,Closed
1,1000,Closed
3,69577000,Closed
19,1000,Closed
18,2000,Closed
3,157074000,Closed
16,3000,Closed
22,174453000,Closed
14,1000,Closed
6,2086141000,Closed
17,1000,Closed
8,1000,Closed
12,1000,Closed
4,1000,Closed
5,336450000,Closed
18,461000,Closed
18,82571000,Closed
21,325964000,Closed
18,4261000,Closed
14,11402000,Closed
11,78179000,Closed
22,47165000,Closed
20,1000,Closed
18,2000,Closed
17,1000,Closed
21,53616000,Closed
20,6000,Closed
2,2193000,Closed
14,37976000,Closed
20,6157000,Closed
20,15756000,Closed
9,69878000,Closed
17,10303000,Closed
13,1000,Closed
16,2000,Closed
5,66222000,Closed
20,1000,Closed
1,1000,Closed
10,6000,Closed
9,2000,Closed
18,2000,Closed
3,6136000,Closed
1,1000,Closed
5,933000,Closed
15,1000,Closed
16,9470000,Closed
18,105109000,Closed
7,1000,Closed
8,93024000,Closed
18,67100000,Closed
20,1000,Closed
14,1000,Closed
2,1000,Closed
18,13117000,Closed
3,273762000,Closed
14,1000,Closed
1,1000,Closed
10,58000,Closed
7,1000,Closed
20,1000,Closed
19,1000,Closed
7,4000,Closed
12,1000,Closed
13,1000,Closed
1,74364000,Closed
11,1000,Closed
19,1000,Closed
22,4000,Closed
4,517866000,Closed
3,769254000,Closed
20,1000,Closed
20,1000,Closed
3,10000,Closed
1,1000,Closed
22,40639000,Closed
3,101450000,Closed
17,1000,Closed
11,1000,Closed
10,7000,Closed
18,1000,Closed
6,9435000,Closed
12,311752000,Closed
3,2100000,Closed
1,227125000,Closed
22,25665000,Closed
1,1000,Closed
8,79554000,Closed
20,1000,Closed
19,1000,Closed
1,1000,Closed
3,1398953000,Closed
20,1000,Closed
17,79047000,Closed
5,329781000,Closed
7,1000,Closed
14,1000,Closed
18,1000,Closed
14,158404000,Closed
5,19498000,Closed
3,58769000,Closed
18,1000,Closed
4,90000,Closed
11,2716279000,Closed
19,1000,Closed
18,2000,Closed
20,1000,Closed
17,85727000,Closed
15,1000,Closed
4,241953000,Closed
14,1000,Closed
20,1000,Closed
14,5807000,Closed
21,1000,Closed
13,1000,Closed
20,1000,Closed
22,72908000,Closed
